ORIG_STD_VOLUME,STD_VOLUME,ORIG_TEMPERATURE,TEMPERATURE,PRESSURE,ORIG_PRESSURE,ORIG_RAW_VOLUME,RAW_VOLUME,EFFECTIVE_DATE
-0.14027386684399043,-0.14070899300108103,1.1485894174766673,1.1485894174766673,-0.7061070064535843,-0.7061070064535843,-0.13025186144385284,-0.1307148549525247,2021-02-02 18:00:00
0.4438363102941767,0.44265331730650537,1.1311685535876013,1.1311685535876013,-0.8796688465775409,-0.8796688465775409,0.5131740171296176,0.5118521820742905,2021-02-02 19:00:00
0.3820313802361318,0.38092751933512137,1.0792233329690808,1.0792233329690808,-0.9105747480547379,-0.9105747480547379,0.44696396630015767,0.4457305080794467,2021-02-02 20:00:00
0.3202264501780873,0.3192017213637377,1.0855290135323865,1.0855290135323865,-0.7649317480899854,-0.7649317480899854,0.36717236658260327,0.3660454137779683,2021-02-02 21:00:00
-0.06953758851166338,-0.07006328202805366,1.0293111581838579,1.0293111581838579,-0.7068843212737963,-0.7068843212737963,-0.05725103617034562,-0.05781147080436359,2021-02-02 22:00:00
0.17911114744440165,0.1782670959377458,1.028464115725178,1.028464115725178,-0.7857325569038888,-0.7857325569038888,0.21607763520255346,0.21515236286665815,2021-02-02 23:00:00
0.41454148795452705,0.4133960026611112,0.9898506381373694,0.9898506381373694,-0.6627708566284138,-0.6627708566284138,0.4588478215772402,0.457598500847752,2021-02-03 00:00:00
0.9672133191672162,0.9653602192029084,1.027864637077672,1.027864637077672,-0.00980943568972354,-0.00980943568972354,0.9851328409908968,0.9831810377298436,2021-02-03 01:00:00
0.34344795569122577,0.3423934951680151,1.0072477531724469,1.0072477531724469,0.16362341769541516,0.16362341769541516,0.31793925186326116,0.3168780151664178,2021-02-03 02:00:00
0.37274277803087535,0.3716508098134093,0.9283655748405792,0.9283655748405792,0.16027994565207423,0.16027994565207423,0.3451023496394499,0.34400485577968704,2021-02-03 03:00:00
0.3202264501780873,0.3192017213637377,0.9539056681424433,0.9539056681424433,0.12709980430777562,0.12709980430777562,0.29417154130909606,0.29314202962980723,2021-02-03 04:00:00
0.5713759636509491,0.570029674969995,0.9506592717693527,0.9506592717693527,0.14350827522926646,0.14350827522926646,0.5556163574049126,0.5542378705325236,2021-02-03 05:00:00
0.2066197001291968,0.20574042798281333,0.8646258097399592,0.8646258097399592,0.0738180980490833,0.0738180980490833,0.17703068214928216,0.17615752948508362,2021-02-03 06:00:00
-0.20243605083300953,-0.20279158749253373,0.7957383006232113,0.7957383006232113,-0.8256946851949539,-0.8256946851949539,-0.19646191227331286,-0.19683652894736844,2021-02-03 07:00:00
0.05907382663802604,0.05838346519563632,0.8560200886516095,0.8560200886516095,-0.9894128005212465,-0.9894128005212465,0.09723908243172777,0.09647243518360521,2021-02-03 08:00:00
0.2909316278384374,0.2899444067183432,0.932980768797713,0.932980768797713,-1.0068938980067874,-1.0068938980067874,0.3535908176945089,0.3524819934713337,2021-02-03 09:00:00
0.04621268512305518,0.04553879047326541,0.9712718377011241,0.9712718377011241,-0.913290258343688,-0.913290258343688,0.08026214632160981,0.07951815980031193,2021-02-03 10:00:00
0.15338886441446578,0.1525777464930098,1.0044993630707308,1.0044993630707308,-0.9642332313661418,-0.9642332313661418,0.2024960863144591,0.20158894256002352,2021-02-03 11:00:00
